run_id,detector,image_role,num_keypoints,detect_time_ms,describe_time_ms,avg_keypoint_scale,avg_response
run_20250926_093709,sift,pano,4386,183.590,101.543,4.640,0.027
run_20250926_093709,sift,new,6352,133.929,123.378,3.976,0.027
