run_id,detector,thresh_px,iters,inliers,inlier_ratio,ransac_time_ms,avg_reproj_error_px,h00,h01,h02,h10,h11,h12,h20,h21,h22
run_20250926_075642,sift,4.000,2000,4686,0.539489,26633.111,1.600945,0.810712,0.054818,1198.867932,-0.092050,0.914348,56.458702,-0.000044,0.000003,0.936031
