run_id,detector,thresh_px,iters,inliers,inlier_ratio,ransac_time_ms,avg_reproj_error_px,h00,h01,h02,h10,h11,h12,h20,h21,h22
run_20250926_093650,sift,3.000,2000,605,0.577290,2521.184,0.881157,0.793696,0.046020,389.827404,-0.089186,0.888382,23.777594,-0.000139,0.000002,1.000000
