run_id,detector,image_role,num_keypoints,detect_time_ms,describe_time_ms,avg_keypoint_scale,avg_response
run_20250926_082142,akaze,pano,2561,146.821,107.268,8.149,0.003
run_20250926_082142,akaze,new,2907,143.436,143.506,7.708,0.003
