run_id,detector,image_role,num_keypoints,detect_time_ms,describe_time_ms,avg_keypoint_scale,avg_response
run_20250926_085312,sift,pano,4386,248.121,114.328,4.640,0.027
run_20250926_085312,sift,new,6352,173.359,127.221,3.976,0.027
