run_id,detector,thresh_px,iters,inliers,inlier_ratio,ransac_time_ms,avg_reproj_error_px,h00,h01,h02,h10,h11,h12,h20,h21,h22
run_20250926_093631,sift,2.000,2000,554,0.528626,2489.919,0.590567,0.813729,0.054336,383.031664,-0.080950,0.907494,12.767257,-0.000132,0.000011,1.000000
