run_id,detector,image_role,num_keypoints,detect_time_ms,describe_time_ms,avg_keypoint_scale,avg_response
run_20250926_085219,akaze,pano,6524,1646.381,1362.098,14.437,0.003
run_20250926_085219,akaze,new,6511,1531.355,1316.894,13.922,0.003
