run_id,detector,image_role,num_keypoints,detect_time_ms,describe_time_ms,avg_keypoint_scale,avg_response
run_20250926_092312,orb,pano,5000,35.063,15.667,53.860,0.000
run_20250926_092312,orb,new,5000,24.237,13.084,53.860,0.000
