run_id,detector,image_role,num_keypoints,detect_time_ms,describe_time_ms,avg_keypoint_scale,avg_response
run_20250926_151442,orb,pano,5000,39.426,23.319,53.860,0.003
run_20250926_151442,orb,new,5000,19.039,18.477,53.860,0.001
