run_id,detector,knn_k,raw_matches,raw_match_time_ms,ratio,kept_matches,filter_time_ms,dist_mean,dist_std
run_20250926_151331,akaze,2,6524,22854.306,0.80,1210,0.148,330.166531,87.432565
